"","groupid","name","year","failure","allies","alliesties","size","religious","ethnic","drugs","statesponsored","wbgi_gee_cs","polity2","logpop","namerica","latamerica","ssafrica","meast","asia","spline1","spline2","spline3","alliesXgee","alliesXpolity2","alliesXfhouse17","alliesXrgdpch","alliesXcinc","fhouse17","europe","rgdpch","cinc","ccode","age","startdate","enddate"
"44",15,"Bolivarian Liberation Forces (FBL)",2001,0,2,0,1,0,0,0,0,-0.770968437194824,6,16.9870376586914,0,1,0,0,0,2001,8.4580249786377,1.5728394985199,-1.54193687438965,12,8,21.1591167449951,0.00971180014312267,4,0,10.5795583724976,0.00485590007156134,101,10,1992,9999
"45",15,"Bolivarian Liberation Forces (FBL)",2002,0,3,0,1,0,0,0,0,-0.770968437194824,6,17.001522064209,0,1,0,0,0,2002,10.3277778625488,2.19074082374573,-2.31290531158447,18,13.5,29.191535949707,0.0142328999936581,4.5,0,9.73051166534424,0.00474430015310645,101,11,1992,9999
"46",15,"Bolivarian Liberation Forces (FBL)",2003,0,3,0,1,0,0,0,0,-0.770968437194824,6,17.0160369873047,0,1,0,0,0,2003,12.3419752120972,2.88641977310181,-2.31290531158447,18,13.5,26.7563781738281,0.0132344998419285,4.5,0,8.91879272460938,0.00441149994730949,101,12,1992,9999
"47",15,"Bolivarian Liberation Forces (FBL)",2004,0,3,0,1,0,0,0,0,-0.770968437194824,6,17.0305633544922,0,1,0,0,0,2004,14.4524688720703,3.63395071029663,-2.31290531158447,18,13.5,30.6745910644531,0.0136320004239678,4.5,0,10.2248640060425,0.00454400014132261,101,13,1992,9999
"48",15,"Bolivarian Liberation Forces (FBL)",2005,0,3,0,1,0,0,0,0,-0.770968437194824,6,17.0450954437256,0,1,0,0,0,2005,16.6111106872559,4.40740728378296,-2.31290531158447,18,12,32.9186515808105,0.014164799824357,4,0,10.9728841781616,0.00472160009667277,101,14,1992,9999
"49",16,"Brother Julian",1987,1,0,0,0,0,0,0,0,-0.385261118412018,9,15.6329975128174,0,1,0,0,0,1987,0,0,0,0,0,0,0,5.5,0,2.78486609458923,0.000784699979703873,145,1,1987,1987
"50",17,"Brunswijk Jungle Commando",1987,0,0,0,1,0,0,1,1,-0.326579064130783,NA,12.8652057647705,0,1,0,0,0,1987,0,0,0,NA,0,0,0,4,0,9.26502132415771,7.48000020394102e-05,115,2,1986,1992
"51",17,"Brunswijk Jungle Commando",1988,0,0,0,1,0,0,1,1,-0.326579064130783,NA,12.870213508606,0,1,0,0,0,1988,0.00308641977608204,0,0,NA,0,0,0,5.5,0,9.97321319580078,7.04999984009191e-05,115,3,1986,1992
"52",17,"Brunswijk Jungle Commando",1989,0,0,0,1,0,0,1,1,-0.326579064130783,NA,12.8804140090942,0,1,0,0,0,1989,0.0246913582086563,0,0,NA,0,0,0,5,0,9.92416191101074,7.63999996706843e-05,115,4,1986,1992
"53",17,"Brunswijk Jungle Commando",1990,0,0,0,1,0,0,1,1,-0.326579064130783,NA,12.886137008667,0,1,0,0,0,1990,0.0833333358168602,0,0,NA,0,0,0,3,0,9.14855766296387,8.57999984873459e-05,115,5,1986,1992
"54",17,"Brunswijk Jungle Commando",1991,0,0,0,1,0,0,1,1,-0.326579064130783,NA,12.8875570297241,0,1,0,0,0,1991,0.19753086566925,0,0,NA,0,0,0,4,0,9.6280632019043,8.6599997302983e-05,115,6,1986,1992
"55",17,"Brunswijk Jungle Commando",1992,1,0,0,1,0,0,1,1,-0.326579064130783,NA,12.8904314041138,0,1,0,0,0,1992,0.38580247759819,0,0,NA,0,0,0,5,0,9.38971138000488,7.24999990779907e-05,115,7,1986,1992
"56",18,"Carapaica Revolutionary Movement",2002,0,1,0,0,0,0,0,0,-0.770968437194824,6,17.001522064209,0,1,0,0,0,2002,10.3277778625488,2.19074082374573,-0.770968437194824,6,4.5,9.73051166534424,0.00474430015310645,4.5,0,9.73051166534424,0.00474430015310645,101,1,2002,9999
"57",18,"Carapaica Revolutionary Movement",2003,0,1,0,0,0,0,0,0,-0.770968437194824,6,17.0160369873047,0,1,0,0,0,2003,12.3419752120972,2.88641977310181,-0.770968437194824,6,4.5,8.91879272460938,0.00441149994730949,4.5,0,8.91879272460938,0.00441149994730949,101,2,2002,9999
"58",18,"Carapaica Revolutionary Movement",2004,0,1,0,0,0,0,0,0,-0.770968437194824,6,17.0305633544922,0,1,0,0,0,2004,14.4524688720703,3.63395071029663,-0.770968437194824,6,4.5,10.2248640060425,0.00454400014132261,4.5,0,10.2248640060425,0.00454400014132261,101,3,2002,9999
"59",18,"Carapaica Revolutionary Movement",2005,0,1,0,0,0,0,0,0,-0.770968437194824,6,17.0450954437256,0,1,0,0,0,2005,16.6111106872559,4.40740728378296,-0.770968437194824,6,4,10.9728841781616,0.00472160009667277,4,0,10.9728841781616,0.00472160009667277,101,4,2002,9999
"60",19,"Che Guevara Brigade",1987,0,0,0,0,0,0,0,0,-0.0439046286046505,8,17.2694473266602,0,1,0,0,0,1987,0,0,0,0,0,0,0,6.5,0,10.8923244476318,0.00547190010547638,160,12,1976,1990
"61",19,"Che Guevara Brigade",1988,0,0,0,0,0,0,0,0,-0.0439046286046505,8,17.2843456268311,0,1,0,0,0,1988,0.00308641977608204,0,0,0,0,0,0,6.5,0,10.5626182556152,0.0052904998883605,160,13,1976,1990
"62",19,"Che Guevara Brigade",1989,0,0,0,0,0,0,0,0,-0.0439046286046505,7,17.2989521026611,0,1,0,0,0,1989,0.0246913582086563,0,0,0,0,0,0,6.5,0,9.83394622802734,0.00533619988709688,160,14,1976,1990
"63",19,"Che Guevara Brigade",1990,1,0,0,0,0,0,0,0,-0.0439046286046505,7,17.3130950927734,0,1,0,0,0,1990,0.0833333358168602,0,0,0,0,0,0,6,0,9.44575977325439,0.00510689988732338,160,15,1976,1990
"64",20,"Chilean Anti-Communist Alliance/Action (ACHA)",1987,0,0,0,0,0,0,0,0,1.19225132465363,-6,16.3383960723877,0,1,0,0,0,1987,0,0,0,0,0,0,0,2.5,0,7.35562658309937,0.0026934000197798,155,4,1984,1988
"65",20,"Chilean Anti-Communist Alliance/Action (ACHA)",1988,1,0,0,0,0,0,0,0,1.19225132465363,-1,16.355432510376,0,1,0,0,0,1988,0.00308641977608204,0,0,0,0,0,0,3.5,0,7.76707744598389,0.00251560006290674,155,5,1984,1988
"66",21,"Cinchoneros Popular Liberation Movement",1987,0,3,0.0400929301977158,1,0,0,0,1,-0.577458620071411,5,15.2907772064209,0,1,0,0,0,1987,0,0,-1.73237586021423,15,16.5,9.60898971557617,0.00144809996709228,5.5,0,3.20299649238586,0.000482700008433312,91,8,1980,1991
"67",21,"Cinchoneros Popular Liberation Movement",1988,0,3,0.0400929301977158,1,0,0,0,1,-0.577458620071411,5,15.3226327896118,0,1,0,0,0,1988,0.00308641977608204,0,-1.73237586021423,15,16.5,9.60534286499023,0.00153360003605485,5.5,0,3.20178079605103,0.00051119999261573,91,9,1980,1991
"68",21,"Cinchoneros Popular Liberation Movement",1989,0,2,0.0400929301977158,1,0,0,0,1,-0.577458620071411,6,15.3533535003662,0,1,0,0,0,1989,0.0246913582086563,0,-1.15491724014282,12,11,6.5286021232605,0.00098240002989769,5.5,0,3.26430106163025,0.000491200014948845,91,10,1980,1991
"69",21,"Cinchoneros Popular Liberation Movement",1990,0,2,0.0400929301977158,1,0,0,0,1,-0.577458620071411,6,15.3825149536133,0,1,0,0,0,1990,0.0833333358168602,0,-1.15491724014282,12,11,6.32750082015991,0.00094820000231266,5.5,0,3.16375041007996,0.00047410000115633,91,11,1980,1991
"70",21,"Cinchoneros Popular Liberation Movement",1991,1,2,0.0400929301977158,1,0,0,0,1,-0.577458620071411,6,15.4110765457153,0,1,0,0,0,1991,0.19753086566925,0,-1.15491724014282,12,11,6.14955425262451,0.000984800048172474,5.5,0,3.07477712631226,0.000492400024086237,91,12,1980,1991
"71",22,"Comando Internacionalista Simon Bolivar",1987,1,0,0,0,0,0,0,0,0.156364843249321,-3,18.199068069458,0,1,0,0,0,1987,0,0,0,0,0,0,0,4,0,8.15795707702637,0.0114930998533964,70,2,1986,1987
"72",23,"Comando Jaramillista Morelense 23 de Mayo",2004,0,0,0,0,0,0,0,0,0.156364843249321,8,18.4690856933594,0,1,0,0,0,2004,14.4524688720703,3.63395071029663,0,0,0,0,0,6,0,10.3982992172241,0.0122894998639822,70,1,2004,9999
"73",23,"Comando Jaramillista Morelense 23 de Mayo",2005,0,0,0,0,0,0,0,0,0.156364843249321,8,18.4808616638184,0,1,0,0,0,2005,16.6111106872559,4.40740728378296,0,0,0,0,0,6,0,10.5459909439087,0.0120374001562595,70,2,2004,9999
"74",24,"Comuneros",1987,1,0,0,0,0,0,0,0,-0.181962296366692,8,17.2508583068848,0,1,0,0,0,1987,0,0,0,0,0,0,0,5.5,0,5.7125997543335,0.00402549980208278,100,1,1987,1987
"75",25,"Dario Santillan Command",2004,1,0,0,0,0,0,0,0,-0.0439046286046505,8,17.4724311828613,0,1,0,0,0,2004,14.4524688720703,3.63395071029663,0,0,0,0,0,6,0,12.6477870941162,0.00479710008949041,160,1,2004,2004
"76",26,"Death to Bazuqueros",1989,0,0,0,0,0,0,0,0,-0.181962296366692,8,17.290807723999,0,1,0,0,0,1989,0.0246913582086563,0,0,0,0,0,0,4.5,0,5.90775537490845,0.00414879992604256,100,1,1989,1990
"77",26,"Death to Bazuqueros",1990,1,0,0,0,0,0,0,0,-0.181962296366692,8,17.3106994628906,0,1,0,0,0,1990,0.0833333358168602,0,0,0,0,0,0,4.5,0,6.02858257293701,0.00430619996041059,100,2,1989,1990
"78",27,"Death to Drug Traffickers",1988,1,0,0,0,0,0,0,0,-0.181962296366692,8,17.2709903717041,0,1,0,0,0,1988,0.00308641977608204,0,0,0,0,0,0,5.5,0,5.83302021026611,0.00393809983506799,100,1,1988,1988
"79",28,"Death to Kidnappers (MAS)",1987,0,0,0,0,0,0,1,0,-0.181962296366692,8,17.2508583068848,0,1,0,0,0,1987,0,0,0,0,0,0,0,5.5,0,5.7125997543335,0.00402549980208278,100,7,1981,1994
"80",28,"Death to Kidnappers (MAS)",1988,0,0,0,0,0,0,1,0,-0.181962296366692,8,17.2709903717041,0,1,0,0,0,1988,0.00308641977608204,0,0,0,0,0,0,5.5,0,5.83302021026611,0.00393809983506799,100,8,1981,1994
"81",28,"Death to Kidnappers (MAS)",1989,0,0,0,0,0,0,1,0,-0.181962296366692,8,17.290807723999,0,1,0,0,0,1989,0.0246913582086563,0,0,0,0,0,0,4.5,0,5.90775537490845,0.00414879992604256,100,9,1981,1994
"82",28,"Death to Kidnappers (MAS)",1990,0,0,0,0,0,0,1,0,-0.181962296366692,8,17.3106994628906,0,1,0,0,0,1990,0.0833333358168602,0,0,0,0,0,0,4.5,0,6.02858257293701,0.00430619996041059,100,10,1981,1994
"83",28,"Death to Kidnappers (MAS)",1991,0,0,0,0,0,0,1,0,-0.181962296366692,9,17.3307323455811,0,1,0,0,0,1991,0.19753086566925,0,0,0,0,0,0,5,0,6.03160858154297,0.00450969999656081,100,11,1981,1994
"84",28,"Death to Kidnappers (MAS)",1992,0,0,0,0,0,0,1,0,-0.181962296366692,9,17.3510513305664,0,1,0,0,0,1992,0.38580247759819,0,0,0,0,0,0,5,0,6.17603015899658,0.00466920016333461,100,12,1981,1994
"85",28,"Death to Kidnappers (MAS)",1993,0,0,0,0,0,0,1,0,-0.181962296366692,9,17.3712005615234,0,1,0,0,0,1993,0.666666686534882,0,0,0,0,0,0,5,0,6.33492040634155,0.00467259995639324,100,13,1981,1994
"86",28,"Death to Kidnappers (MAS)",1994,1,0,0,0,0,0,1,0,-0.181962296366692,9,17.3908653259277,0,1,0,0,0,1994,1.05864202976227,0.00308641977608204,0,0,0,0,0,4.5,0,6.5010666847229,0.0046985000371933,100,14,1981,1994
"87",29,"EPA (Ejercito del Pueblo en Armas)",2002,0,2,0,0,0,0,0,0,-0.770968437194824,6,17.001522064209,0,1,0,0,0,2002,10.3277778625488,2.19074082374573,-1.54193687438965,12,9,19.4610233306885,0.0094886003062129,4.5,0,9.73051166534424,0.00474430015310645,101,1,2002,9999
"88",29,"EPA (Ejercito del Pueblo en Armas)",2003,0,2,0,0,0,0,0,0,-0.770968437194824,6,17.0160369873047,0,1,0,0,0,2003,12.3419752120972,2.88641977310181,-1.54193687438965,12,9,17.8375854492188,0.00882299989461899,4.5,0,8.91879272460938,0.00441149994730949,101,2,2002,9999
"89",29,"EPA (Ejercito del Pueblo en Armas)",2004,0,2,0,0,0,0,0,0,-0.770968437194824,6,17.0305633544922,0,1,0,0,0,2004,14.4524688720703,3.63395071029663,-1.54193687438965,12,9,20.449728012085,0.00908800028264523,4.5,0,10.2248640060425,0.00454400014132261,101,3,2002,9999
"90",29,"EPA (Ejercito del Pueblo en Armas)",2005,0,2,0,0,0,0,0,0,-0.770968437194824,6,17.0450954437256,0,1,0,0,0,2005,16.6111106872559,4.40740728378296,-1.54193687438965,12,8,21.9457683563232,0.00944320019334555,4,0,10.9728841781616,0.00472160009667277,101,4,2002,9999
"91",30,"EZLN",1987,0,0,0,2,0,1,0,0,0.156364843249321,-3,18.199068069458,0,1,0,0,0,1987,0,0,0,0,0,0,0,4,0,8.15795707702637,0.0114930998533964,70,5,1983,1997
"92",30,"EZLN",1988,0,0,0,2,0,1,0,0,0.156364843249321,0,18.2195663452148,0,1,0,0,0,1988,0.00308641977608204,0,0,0,0,0,0,4.5,0,8.10277462005615,0.0113543998450041,70,6,1983,1997
"93",30,"EZLN",1989,0,0,0,2,0,1,0,0,0.156364843249321,0,18.2387619018555,0,1,0,0,0,1989,0.0246913582086563,0,0,0,0,0,0,4.5,0,8.27522850036621,0.0114283002912998,70,7,1983,1997
"94",30,"EZLN",1990,0,0,0,2,0,1,0,0,0.156364843249321,0,18.2571449279785,0,1,0,0,0,1990,0.0833333358168602,0,0,0,0,0,0,4,0,8.56905269622803,0.0116817997768521,70,8,1983,1997
"95",30,"EZLN",1991,0,0,0,2,0,1,0,0,0.156364843249321,0,18.2755165100098,0,1,0,0,0,1991,0.19753086566925,0,0,0,0,0,0,4,0,8.80923461914062,0.0119514996185899,70,9,1983,1997
"96",30,"EZLN",1992,0,0,0,2,0,1,0,0,0.156364843249321,0,18.2941074371338,0,1,0,0,0,1992,0.38580247759819,0,0,0,0,0,0,4.5,0,9.00902462005615,0.0123137002810836,70,10,1983,1997
"97",30,"EZLN",1993,0,0,0,2,0,1,0,0,0.156364843249321,0,18.3125286102295,0,1,0,0,0,1993,0.666666686534882,0,0,0,0,0,0,4,0,8.99965858459473,0.0120307002216578,70,11,1983,1997
"98",30,"EZLN",1994,0,0,0,2,0,1,0,0,0.156364843249321,4,18.3300762176514,0,1,0,0,0,1994,1.05864202976227,0.00308641977608204,0,0,0,0,0,4,0,9.26879405975342,0.012538599781692,70,12,1983,1997
"99",30,"EZLN",1995,0,0,0,2,0,1,0,0,0.156364843249321,4,18.3468227386475,0,1,0,0,0,1995,1.580246925354,0.0246913582086563,0,0,0,0,0,4,0,8.37207412719727,0.0126932999119163,70,13,1983,1997
"100",30,"EZLN",1996,0,0,0,2,0,1,0,0,0.156364843249321,4,18.363037109375,0,1,0,0,0,1996,2.25,0.0833333358168602,0,0,0,0,0,4.5,0,8.69687557220459,0.0130407996475697,70,14,1983,1997
"101",30,"EZLN",1997,1,0,0,2,0,1,0,0,0.156364843249321,6,18.3787651062012,0,1,0,0,0,1997,3.08641982078552,0.19753086566925,0,0,0,0,0,4.5,0,9.20981502532959,0.0135469995439053,70,15,1983,1997
"102",31,"Ecuadorian Rebel Force",2001,1,0,0,0,0,0,0,0,-0.770719528198242,6,16.3515148162842,0,1,0,0,0,2001,8.4580249786377,1.5728394985199,0,0,0,0,0,5,0,5.05224609375,0.00155179994180799,130,1,2001,2001
"103",32,"Ethnocacerista",2001,0,0,1.01999998105439e-34,0,0,0,0,0,-0.340370655059814,9,17.0921020507812,0,1,0,0,0,2001,8.4580249786377,1.5728394985199,0,0,0,0,0,6,0,4.92109870910645,0.00306349992752075,135,1,2001,9999
"104",32,"Ethnocacerista",2002,0,0,1.01999998105439e-34,0,0,0,0,0,-0.340370655059814,9,17.1069564819336,0,1,0,0,0,2002,10.3277778625488,2.19074082374573,0,0,0,0,0,5.5,0,5.09501123428345,0.00309989997185767,135,2,2001,9999
"105",32,"Ethnocacerista",2003,0,0,1.01999998105439e-34,0,0,0,0,0,-0.340370655059814,9,17.121488571167,0,1,0,0,0,2003,12.3419752120972,2.88641977310181,0,0,0,0,0,5.5,0,5.22721099853516,0.00293629989027977,135,3,2001,9999
"106",32,"Ethnocacerista",2004,0,0,1.01999998105439e-34,0,0,0,0,0,-0.340370655059814,9,17.135684967041,0,1,0,0,0,2004,14.4524688720703,3.63395071029663,0,0,0,0,0,5.5,0,5.43114423751831,0.00285809999331832,135,4,2001,9999
"107",32,"Ethnocacerista",2005,0,0,1.01999998105439e-34,0,0,0,0,0,-0.340370655059814,9,17.1495380401611,0,1,0,0,0,2005,16.6111106872559,4.40740728378296,0,0,0,0,0,5.5,0,5.73397636413574,0.00275869993492961,135,5,2001,9999
"108",33,"Farabundo Marti National Liberation Front",1987,0,8,0.228515088558197,3,0,0,0,1,-0.317764610052109,6,15.3928785324097,0,1,0,0,0,1987,0,0,-2.54211688041687,48,36,32.1122589111328,0.00536879990249872,4.5,0,4.0140323638916,0.00067109998781234,92,9,1979,1991
"109",33,"Farabundo Marti National Liberation Front",1988,0,8,0.228515088558197,3,0,0,0,1,-0.317764610052109,6,15.4109296798706,0,1,0,0,0,1988,0.00308641977608204,0,-2.54211688041687,48,40,32.4582824707031,0.00526080001145601,5,0,4.05728530883789,0.000657600001432002,92,10,1979,1991
"110",33,"Farabundo Marti National Liberation Front",1989,0,7,0.228515088558197,3,0,0,0,1,-0.317764610052109,6,15.4280481338501,0,1,0,0,0,1989,0.0246913582086563,0,-2.22435235977173,42,31.5,28.6990547180176,0.00463539967313409,4.5,0,4.0998649597168,0.00066219997825101,92,11,1979,1991
"111",33,"Farabundo Marti National Liberation Front",1990,0,7,0.228515088558197,3,0,0,0,1,-0.317764610052109,6,15.444727897644,0,1,0,0,0,1990,0.0833333358168602,0,-2.22435235977173,42,31.5,28.1399803161621,0.00499660009518266,4.5,0,4.01999711990356,0.000713800021912903,92,12,1979,1991
"112",33,"Farabundo Marti National Liberation Front",1991,1,6,0.228515088558197,3,0,0,0,1,-0.317764610052109,7,15.4613971710205,0,1,0,0,0,1991,0.19753086566925,0,-1.90658760070801,42,27,24.6385631561279,0.00483660027384758,4.5,0,4.10642719268799,0.00080610002623871,92,13,1979,1991
"113",34,"February 28 Popular Leagues",1987,0,0,0,1,0,0,0,0,-0.317764610052109,6,15.3928785324097,0,1,0,0,0,1987,0,0,0,0,0,0,0,4.5,0,4.0140323638916,0.00067109998781234,92,10,1978,1991
"114",34,"February 28 Popular Leagues",1988,0,0,0,1,0,0,0,0,-0.317764610052109,6,15.4109296798706,0,1,0,0,0,1988,0.00308641977608204,0,0,0,0,0,0,5,0,4.05728530883789,0.000657600001432002,92,11,1978,1991
"115",34,"February 28 Popular Leagues",1989,0,0,0,1,0,0,0,0,-0.317764610052109,6,15.4280481338501,0,1,0,0,0,1989,0.0246913582086563,0,0,0,0,0,0,4.5,0,4.0998649597168,0.00066219997825101,92,12,1978,1991
"116",34,"February 28 Popular Leagues",1990,0,0,0,1,0,0,0,0,-0.317764610052109,6,15.444727897644,0,1,0,0,0,1990,0.0833333358168602,0,0,0,0,0,0,4.5,0,4.01999711990356,0.000713800021912903,92,13,1978,1991
"117",34,"February 28 Popular Leagues",1991,1,0,0,1,0,0,0,0,-0.317764610052109,7,15.4613971710205,0,1,0,0,0,1991,0.19753086566925,0,0,0,0,0,0,4.5,0,4.10642719268799,0.00080610002623871,92,14,1978,1991
"118",35,"Group of Guerilla Combatants of Jose Maria Morelos y Pavon",2001,0,2,0,0,0,0,0,0,0.156364843249321,8,18.4330730438232,0,1,0,0,0,2001,8.4580249786377,1.5728394985199,0.312729686498642,16,11,20.3608169555664,0.026162400841713,5.5,0,10.1804084777832,0.0130812004208565,70,1,2001,9999
"119",35,"Group of Guerilla Combatants of Jose Maria Morelos y Pavon",2002,0,1,0,0,0,0,0,0,0.156364843249321,8,18.4451770782471,0,1,0,0,0,2002,10.3277778625488,2.19074082374573,0.156364843249321,8,6,10.1225500106812,0.0125380996614695,6,0,10.1225500106812,0.0125380996614695,70,2,2001,9999
"120",35,"Group of Guerilla Combatants of Jose Maria Morelos y Pavon",2003,0,1,0,0,0,0,0,0,0.156364843249321,8,18.4571876525879,0,1,0,0,0,2003,12.3419752120972,2.88641977310181,0.156364843249321,8,6,10.1054458618164,0.0121790003031492,6,0,10.1054458618164,0.0121790003031492,70,3,2001,9999
"121",35,"Group of Guerilla Combatants of Jose Maria Morelos y Pavon",2004,0,1,0,0,0,0,0,0,0.156364843249321,8,18.4690856933594,0,1,0,0,0,2004,14.4524688720703,3.63395071029663,0.156364843249321,8,6,10.3982992172241,0.0122894998639822,6,0,10.3982992172241,0.0122894998639822,70,4,2001,9999
"122",35,"Group of Guerilla Combatants of Jose Maria Morelos y Pavon",2005,0,1,0,0,0,0,0,0,0.156364843249321,8,18.4808616638184,0,1,0,0,0,2005,16.6111106872559,4.40740728378296,0.156364843249321,8,6,10.5459909439087,0.0120374001562595,6,0,10.5459909439087,0.0120374001562595,70,5,2001,9999
"123",36,"Group of Popular Combatants (GPC)",1994,0,2,0,1,0,0,0,0,-0.770719528198242,9,16.2145462036133,0,1,0,0,0,1994,1.05864202976227,0.00308641977608204,-1.54143905639648,18,11,10.3841180801392,0.00288740010000765,5.5,0,5.19205904006958,0.00144370005000383,130,1,1994,2002
"124",36,"Group of Popular Combatants (GPC)",1995,0,2,0,1,0,0,0,0,-0.770719528198242,9,16.2372646331787,0,1,0,0,0,1995,1.580246925354,0.0246913582086563,-1.54143905639648,18,11,10.3683233261108,0.00302219996228814,5.5,0,5.18416166305542,0.00151109998114407,130,2,1994,2002
"125",36,"Group of Popular Combatants (GPC)",1996,0,2,0,1,0,0,0,0,-0.770719528198242,9,16.2601585388184,0,1,0,0,0,1996,2.25,0.0833333358168602,-1.54143905639648,18,10,10.2782554626465,0.00314859999343753,5,0,5.13912773132324,0.00157429999671876,130,3,1994,2002
"126",36,"Group of Popular Combatants (GPC)",1997,0,2,0,1,0,0,0,0,-0.770719528198242,8,16.2829723358154,0,1,0,0,0,1997,3.08641982078552,0.19753086566925,-1.54143905639648,16,11,10.4686145782471,0.00313459988683462,5.5,0,5.23430728912354,0.00156729994341731,130,4,1994,2002
"127",36,"Group of Popular Combatants (GPC)",1998,0,2,0,1,0,0,0,0,-0.770719528198242,9,16.3046264648438,0,1,0,0,0,1998,4.10802459716797,0.38580247759819,-1.54143905639648,18,11,10.4408102035522,0.00315420003607869,5.5,0,5.22040510177612,0.00157710001803935,130,5,1994,2002
"128",36,"Group of Popular Combatants (GPC)",1999,0,2,0,1,0,0,0,0,-0.770719528198242,9,16.32253074646,0,1,0,0,0,1999,5.33333349227905,0.666666686534882,-1.54143905639648,18,11,9.64173412322998,0.00303120003081858,5.5,0,4.82086706161499,0.00151560001540929,130,6,1994,2002
"129",36,"Group of Popular Combatants (GPC)",2000,0,2,0,1,0,0,0,0,-0.770719528198242,6,16.3368968963623,0,1,0,0,0,2000,6.78086423873901,1.05864202976227,-1.54143905639648,12,10,9.78781032562256,0.00305419997312129,5,0,4.89390516281128,0.00152709998656064,130,7,1994,2002
"130",36,"Group of Popular Combatants (GPC)",2001,0,2,0,1,0,0,0,0,-0.770719528198242,6,16.3515148162842,0,1,0,0,0,2001,8.4580249786377,1.5728394985199,-1.54143905639648,12,10,10.1044921875,0.00310359988361597,5,0,5.05224609375,0.00155179994180799,130,8,1994,2002
"131",36,"Group of Popular Combatants (GPC)",2002,1,2,0,1,0,0,0,0,-0.770719528198242,6,16.3670845031738,0,1,0,0,0,2002,10.3277778625488,2.19074082374573,-1.54143905639648,12,10,10.3941612243652,0.00305860000662506,5,0,5.19708061218262,0.00152930000331253,130,9,1994,2002
"132",37,"Guatemalan Labor Party",1987,0,4,0,2,0,0,0,0,-0.508418560028076,3,15.914740562439,0,1,0,0,0,1987,0,0,-2.0336742401123,12,20,18.9515037536621,0.00293880002573133,5,0,4.73787593841553,0.000734700006432831,90,36,1952,1996
"133",37,"Guatemalan Labor Party",1988,0,4,0,2,0,0,0,0,-0.508418560028076,3,15.9550838470459,0,1,0,0,0,1988,0.00308641977608204,0,-2.0336742401123,12,20,18.8825874328613,0.0029511998873204,5,0,4.72064685821533,0.0007377999718301,90,37,1952,1996
"134",37,"Guatemalan Labor Party",1989,0,4,0,2,0,0,0,0,-0.508418560028076,3,15.9823417663574,0,1,0,0,0,1989,0.0246913582086563,0,-2.0336742401123,12,20,19.1377239227295,0.00300240004435182,5,0,4.78443098068237,0.000750600011087954,90,38,1952,1996
"135",37,"Guatemalan Labor Party",1990,0,4,0,2,0,0,0,0,-0.508418560028076,3,16.0088996887207,0,1,0,0,0,1990,0.0833333358168602,0,-2.0336742401123,12,18,19.3100471496582,0.00296079996041954,4.5,0,4.82751178741455,0.000740199990104884,90,39,1952,1996
"136",37,"Guatemalan Labor Party",1991,0,3,0,2,0,0,0,0,-0.508418560028076,3,16.036153793335,0,1,0,0,0,1991,0.19753086566925,0,-1.52525568008423,9,12,14.5705947875977,0.00237930007278919,4,0,4.85686492919922,0.000793099985457957,90,40,1952,1996
"137",37,"Guatemalan Labor Party",1992,0,3,0,2,0,0,0,0,-0.508418560028076,3,16.0527114868164,0,1,0,0,0,1992,0.38580247759819,0,-1.52525568008423,9,10.5,14.678804397583,0.00245609995909035,3.5,0,4.89293479919434,0.000818700005766004,90,41,1952,1996
"138",37,"Guatemalan Labor Party",1993,0,3,0,2,0,0,0,0,-0.508418560028076,3,16.0692081451416,0,1,0,0,0,1993,0.666666686534882,0,-1.52525568008423,9,10.5,14.9692420959473,0.00246870005503297,3.5,0,4.98974752426147,0.000822899979539216,90,42,1952,1996
"139",37,"Guatemalan Labor Party",1994,0,3,0,2,0,0,0,0,-0.508418560028076,3,16.0957584381104,0,1,0,0,0,1994,1.05864202976227,0.00308641977608204,-1.52525568008423,9,10.5,15.0952205657959,0.00228390004485846,3.5,0,5.03174018859863,0.000761299976147711,90,43,1952,1996
"140",37,"Guatemalan Labor Party",1995,0,3,0,2,0,0,0,0,-0.508418560028076,3,16.1208744049072,0,1,0,0,0,1995,1.580246925354,0.0246913582086563,-1.52525568008423,9,10.5,15.3783550262451,0.00228090002201498,3.5,0,5.12611818313599,0.000760300026740879,90,44,1952,1996
"141",37,"Guatemalan Labor Party",1996,1,3,0,2,0,0,0,0,-0.508418560028076,8,16.1445369720459,0,1,0,0,0,1996,2.25,0.0833333358168602,-1.52525568008423,24,13.5,15.6008176803589,0.00232800003141165,4.5,0,5.20027256011963,0.000775999971665442,90,45,1952,1996
"142",38,"Guatemalan National Revolutionary Unity (URNG)",1987,0,4,0,3,0,0,0,0,-0.508418560028076,3,15.914740562439,0,1,0,0,0,1987,0,0,-2.0336742401123,12,20,18.9515037536621,0.00293880002573133,5,0,4.73787593841553,0.000734700006432831,90,6,1982,1996
"143",38,"Guatemalan National Revolutionary Unity (URNG)",1988,0,4,0,3,0,0,0,0,-0.508418560028076,3,15.9550838470459,0,1,0,0,0,1988,0.00308641977608204,0,-2.0336742401123,12,20,18.8825874328613,0.0029511998873204,5,0,4.72064685821533,0.0007377999718301,90,7,1982,1996
